"Koroška";"Neznano";"Kadrovske štipendije sofinancirane posredno";-;-;-;-;-;-;-;-;4;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Koroška";"Neznano";"Kadrovske štipendije sofinancirane neposredno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Koroška";"Neznano";"Kadrovske štipendije nesofinancirane";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Koroška";"Neznano";"Državne štipendije";-;-;-;-;-;-;-;-;-;-;-;-;6;4;2;-;2;-;2;-;2;-;2;-;5;3;2;-
"Koroška";"Neznano";"Zoisove štipendije";-;-;-;-;-;-;-;-;3;2;1;-;3;1;2;-;1;-;1;-;1;-;1;-;1;1;-;-
"Koroška";"Neznano";"Štipendije za Slovence v zamejstvu in po svetu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Koroška";"Neznano";"Druge štipendije";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;3;1;-
"Koroška";"Neznano";"Neznano";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Savinjska";"Štipendije - SKUPAJ";"Vrsta štipendije - SKUPAJ";8987;4170;4817;-;9796;4464;5332;-;9879;4420;5459;-;10694;4760;5934;-;6652;2790;3862;-;6228;2622;3606;-;9281;4221;5060;-
"Savinjska";"Štipendije - SKUPAJ";"Kadrovske štipendije - Skupaj";1324;945;379;-;1026;757;269;-;851;601;250;-;752;535;217;-;661;514;147;-;613;474;139;-;513;402;111;-
"Savinjska";"Štipendije - SKUPAJ";"Kadrovske štipendije sofinancirane posredno";143;106;37;-;134;94;40;-;136;91;45;-;169;119;50;-;188;143;45;-;202;151;51;-;173;127;46;-
"Savinjska";"Štipendije - SKUPAJ";"Kadrovske štipendije sofinancirane neposredno";131;110;21;-;185;150;35;-;170;138;32;-;106;84;22;-;205;172;33;-;167;131;36;-;87;69;18;-
"Savinjska";"Štipendije - SKUPAJ";"Kadrovske štipendije nesofinancirane";1050;729;321;-;707;513;194;-;545;372;173;-;477;332;145;-;268;199;69;-;244;192;52;-;253;206;47;-
"Savinjska";"Štipendije - SKUPAJ";"Državne štipendije";6023;2559;3464;-;6960;3002;3958;-;7201;3154;4047;-;8331;3664;4667;-;4279;1704;2575;-;3991;1599;2392;-;7572;3376;4196;-
"Savinjska";"Štipendije - SKUPAJ";"Zoisove štipendije";1623;658;965;-;1805;704;1101;-;1692;628;1064;-;1584;551;1033;-;1458;486;972;-;1400;474;926;-;1167;427;740;-
"Savinjska";"Štipendije - SKUPAJ";"Štipendije za Slovence v zamejstvu in po svetu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Savinjska";"Štipendije - SKUPAJ";"Druge štipendije";17;8;9;-;5;1;4;-;135;37;98;-;27;10;17;-;254;86;168;-;224;75;149;-;29;16;13;-
"Savinjska";"Štipendije - SKUPAJ";"Neznano";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Savinjska";"Dijaki";"Vrsta štipendije - SKUPAJ";5026;2651;2375;-;5574;2858;2716;-;5460;2729;2731;-;6020;2976;3044;-;2420;1154;1266;-;2243;1077;1166;-;5551;2770;2781;-
"Savinjska";"Dijaki";"Kadrovske štipendije - Skupaj";608;500;108;-;473;400;73;-;350;276;74;-;314;240;74;-;309;259;50;-;282;232;50;-;229;196;33;-
"Savinjska";"Dijaki";"Kadrovske štipendije sofinancirane posredno";51;42;9;-;50;40;10;-;52;36;16;-;50;40;10;-;75;59;16;-;84;67;17;-;71;57;14;-
"Savinjska";"Dijaki";"Kadrovske štipendije sofinancirane neposredno";82;68;14;-;94;77;17;-;77;63;14;-;48;39;9;-;101;93;8;-;65;57;8;-;29;26;3;-
"Savinjska";"Dijaki";"Kadrovske štipendije nesofinancirane";475;390;85;-;329;283;46;-;221;177;44;-;216;161;55;-;133;107;26;-;133;108;25;-;129;113;16;-
"Savinjska";"Dijaki";"Državne štipendije";3674;1823;1851;-;4250;2115;2135;-;4313;2143;2170;-;4950;2478;2472;-;1371;674;697;-;1266;634;632;-;4632;2328;2304;-
"Savinjska";"Dijaki";"Zoisove štipendije";740;326;414;-;851;343;508;-;796;310;486;-;756;258;498;-;740;221;519;-;695;211;484;-;690;246;444;-
"Savinjska";"Dijaki";"Štipendije za Slovence v zamejstvu in po svetu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Savinjska";"Dijaki";"Druge štipendije";4;2;2;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Savinjska";"Dijaki";"Neznano";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Savinjska";"Študentje";"Vrsta štipendije - SKUPAJ";3961;1519;2442;-;4221;1606;2615;-;4409;1688;2721;-;4654;1778;2876;-;4219;1632;2587;-;3976;1542;2434;-;3702;1435;2267;-
"Savinjska";"Študentje";"Kadrovske štipendije - Skupaj";716;445;271;-;553;357;196;-;501;325;176;-;437;295;142;-;352;255;97;-;331;242;89;-;284;206;78;-
"Savinjska";"Študentje";"Kadrovske štipendije sofinancirane posredno";92;64;28;-;84;54;30;-;84;55;29;-;119;79;40;-;113;84;29;-;118;84;34;-;102;70;32;-
"Savinjska";"Študentje";"Kadrovske štipendije sofinancirane neposredno";49;42;7;-;91;73;18;-;93;75;18;-;58;45;13;-;104;79;25;-;102;74;28;-;58;43;15;-
"Savinjska";"Študentje";"Kadrovske štipendije nesofinancirane";575;339;236;-;378;230;148;-;324;195;129;-;260;171;89;-;135;92;43;-;111;84;27;-;124;93;31;-
"Savinjska";"Študentje";"Državne štipendije";2349;736;1613;-;2709;887;1822;-;2884;1009;1875;-;3370;1181;2189;-;2899;1026;1873;-;2717;962;1755;-;2928;1042;1886;-
"Savinjska";"Študentje";"Zoisove štipendije";883;332;551;-;954;361;593;-;890;317;573;-;821;292;529;-;714;265;449;-;704;263;441;-;473;179;294;-
"Savinjska";"Študentje";"Štipendije za Slovence v zamejstvu in po svetu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Savinjska";"Študentje";"Druge štipendije";13;6;7;-;5;1;4;-;134;37;97;-;26;10;16;-;254;86;168;-;224;75;149;-;17;8;9;-
"Savinjska";"Študentje";"Neznano";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Savinjska";"Neznano";"Vrsta štipendije - SKUPAJ";-;-;-;-;1;-;1;-;10;3;7;-;20;6;14;-;13;4;9;-;9;3;6;-;28;16;12;-
"Savinjska";"Neznano";"Kadrovske štipendije - Skupaj";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
"Savinjska";"Neznano";"Kadrovske štipendije sofinancirane posredno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Savinjska";"Neznano";"Kadrovske štipendije sofinancirane neposredno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Savinjska";"Neznano";"Kadrovske štipendije nesofinancirane";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
"Savinjska";"Neznano";"Državne štipendije";-;-;-;-;1;-;1;-;4;2;2;-;11;5;6;-;9;4;5;-;8;3;5;-;12;6;6;-
"Savinjska";"Neznano";"Zoisove štipendije";-;-;-;-;-;-;-;-;6;1;5;-;7;1;6;-;4;-;4;-;1;-;1;-;4;2;2;-
"Savinjska";"Neznano";"Štipendije za Slovence v zamejstvu in po svetu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Savinjska";"Neznano";"Druge štipendije";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;12;8;4;-
"Savinjska";"Neznano";"Neznano";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Zasavska";"Štipendije - SKUPAJ";"Vrsta štipendije - SKUPAJ";1211;514;697;-;1265;527;738;-;1215;493;722;-;1418;556;862;-;855;308;547;-;819;301;518;-;1260;537;723;-
"Zasavska";"Štipendije - SKUPAJ";"Kadrovske štipendije - Skupaj";225;120;105;-;197;114;83;-;157;91;66;-;146;78;68;-;65;47;18;-;68;46;22;-;58;39;19;-
"Zasavska";"Štipendije - SKUPAJ";"Kadrovske štipendije sofinancirane posredno";38;32;6;-;43;36;7;-;46;37;9;-;43;30;13;-;38;26;12;-;40;26;14;-;34;24;10;-
"Zasavska";"Štipendije - SKUPAJ";"Kadrovske štipendije sofinancirane neposredno";6;4;2;-;9;7;2;-;4;2;2;-;2;1;1;-;5;4;1;-;4;3;1;-;6;4;2;-
"Zasavska";"Štipendije - SKUPAJ";"Kadrovske štipendije nesofinancirane";181;84;97;-;145;71;74;-;107;52;55;-;101;47;54;-;22;17;5;-;24;17;7;-;18;11;7;-
"Zasavska";"Štipendije - SKUPAJ";"Državne štipendije";748;296;452;-;805;326;479;-;790;313;477;-;1043;412;631;-;554;190;364;-;523;190;333;-;1027;441;586;-
"Zasavska";"Štipendije - SKUPAJ";"Zoisove štipendije";237;97;140;-;263;87;176;-;252;85;167;-;227;65;162;-;209;64;145;-;206;62;144;-;175;57;118;-
"Zasavska";"Štipendije - SKUPAJ";"Štipendije za Slovence v zamejstvu in po svetu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Zasavska";"Štipendije - SKUPAJ";"Druge štipendije";1;1;-;-;-;-;-;-;16;4;12;-;2;1;1;-;27;7;20;-;22;3;19;-;-;-;-;-
"Zasavska";"Štipendije - SKUPAJ";"Neznano";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Zasavska";"Dijaki";"Vrsta štipendije - SKUPAJ";631;314;317;-;698;331;367;-;684;323;361;-;766;342;424;-;320;121;199;-;317;136;181;-;747;350;397;-
"Zasavska";"Dijaki";"Kadrovske štipendije - Skupaj";53;35;18;-;54;38;16;-;42;30;12;-;26;21;5;-;18;14;4;-;24;20;4;-;21;18;3;-
"Zasavska";"Dijaki";"Kadrovske štipendije sofinancirane posredno";12;12;-;-;14;14;-;-;19;15;4;-;10;10;-;-;8;7;1;-;10;9;1;-;12;12;-;-
"Zasavska";"Dijaki";"Kadrovske štipendije sofinancirane neposredno";3;3;-;-;6;4;2;-;2;1;1;-;1;1;-;-;3;3;-;-;3;3;-;-;3;2;1;-
"Zasavska";"Dijaki";"Kadrovske štipendije nesofinancirane";38;20;18;-;34;20;14;-;21;14;7;-;15;10;5;-;7;4;3;-;11;8;3;-;6;4;2;-
"Zasavska";"Dijaki";"Državne štipendije";475;226;249;-;518;244;274;-;508;242;266;-;623;291;332;-;193;79;114;-;177;84;93;-;628;306;322;-
"Zasavska";"Dijaki";"Zoisove štipendije";103;53;50;-;126;49;77;-;134;51;83;-;117;30;87;-;109;28;81;-;116;32;84;-;98;26;72;-
"Zasavska";"Dijaki";"Štipendije za Slovence v zamejstvu in po svetu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Zasavska";"Dijaki";"Druge štipendije";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Zasavska";"Dijaki";"Neznano";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Zasavska";"Študentje";"Vrsta štipendije - SKUPAJ";580;200;380;-;567;196;371;-;531;170;361;-;648;210;438;-;535;187;348;-;500;165;335;-;512;187;325;-
"Zasavska";"Študentje";"Kadrovske štipendije - Skupaj";172;85;87;-;143;76;67;-;115;61;54;-;120;57;63;-;47;33;14;-;44;26;18;-;37;21;16;-
"Zasavska";"Študentje";"Kadrovske štipendije sofinancirane posredno";26;20;6;-;29;22;7;-;27;22;5;-;33;20;13;-;30;19;11;-;30;17;13;-;22;12;10;-
"Zasavska";"Študentje";"Kadrovske štipendije sofinancirane neposredno";3;1;2;-;3;3;-;-;2;1;1;-;1;-;1;-;2;1;1;-;1;-;1;-;3;2;1;-
"Zasavska";"Študentje";"Kadrovske štipendije nesofinancirane";143;64;79;-;111;51;60;-;86;38;48;-;86;37;49;-;15;13;2;-;13;9;4;-;12;7;5;-
"Zasavska";"Študentje";"Državne štipendije";273;70;203;-;287;82;205;-;282;71;211;-;417;118;299;-;361;111;250;-;345;106;239;-;399;135;264;-
"Zasavska";"Študentje";"Zoisove štipendije";134;44;90;-;137;38;99;-;118;34;84;-;109;34;75;-;100;36;64;-;89;30;59;-;76;31;45;-
"Zasavska";"Študentje";"Štipendije za Slovence v zamejstvu in po svetu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Zasavska";"Študentje";"Druge štipendije";1;1;-;-;-;-;-;-;16;4;12;-;2;1;1;-;27;7;20;-;22;3;19;-;-;-;-;-
"Zasavska";"Študentje";"Neznano";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Zasavska";"Neznano";"Vrsta štipendije - SKUPAJ";-;-;-;-;-;-;-;-;-;-;-;-;4;4;-;-;-;-;-;-;2;-;2;-;1;-;1;-
"Zasavska";"Neznano";"Kadrovske štipendije - Skupaj";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Zasavska";"Neznano";"Kadrovske štipendije sofinancirane posredno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Zasavska";"Neznano";"Kadrovske štipendije sofinancirane neposredno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Zasavska";"Neznano";"Kadrovske štipendije nesofinancirane";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Zasavska";"Neznano";"Državne štipendije";-;-;-;-;-;-;-;-;-;-;-;-;3;3;-;-;-;-;-;-;1;-;1;-;-;-;-;-
"Zasavska";"Neznano";"Zoisove štipendije";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;1;-;1;-;1;-
"Zasavska";"Neznano";"Štipendije za Slovence v zamejstvu in po svetu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Zasavska";"Neznano";"Druge štipendije";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Zasavska";"Neznano";"Neznano";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Spodnjeposavska";"Štipendije - SKUPAJ";"Vrsta štipendije - SKUPAJ";2504;1153;1351;-;2639;1215;1424;-;2591;1192;1399;-;2757;1244;1513;-;1665;713;952;-;1562;691;871;-;2388;1042;1346;-
"Spodnjeposavska";"Štipendije - SKUPAJ";"Kadrovske štipendije - Skupaj";267;190;77;-;258;187;71;-;216;160;56;-;224;156;68;-;183;135;48;-;156;111;45;-;126;81;45;-
"Spodnjeposavska";"Štipendije - SKUPAJ";"Kadrovske štipendije sofinancirane posredno";116;99;17;-;133;104;29;-;125;98;27;-;137;97;40;-;121;87;34;-;102;70;32;-;82;51;31;-
"Spodnjeposavska";"Štipendije - SKUPAJ";"Kadrovske štipendije sofinancirane neposredno";18;12;6;-;17;13;4;-;11;9;2;-;8;7;1;-;11;10;1;-;11;10;1;-;9;8;1;-
"Spodnjeposavska";"Štipendije - SKUPAJ";"Kadrovske štipendije nesofinancirane";133;79;54;-;108;70;38;-;80;53;27;-;79;52;27;-;51;38;13;-;43;31;12;-;35;22;13;-
"Spodnjeposavska";"Štipendije - SKUPAJ";"Državne štipendije";1800;783;1017;-;1920;854;1066;-;1931;877;1054;-;2157;955;1202;-;1090;433;657;-;1034;451;583;-;1987;858;1129;-
"Spodnjeposavska";"Štipendije - SKUPAJ";"Zoisove štipendije";430;174;256;-;456;172;284;-;413;148;265;-;370;130;240;-;329;123;206;-;332;115;217;-;269;101;168;-
"Spodnjeposavska";"Štipendije - SKUPAJ";"Štipendije za Slovence v zamejstvu in po svetu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Spodnjeposavska";"Štipendije - SKUPAJ";"Druge štipendije";7;6;1;-;5;2;3;-;31;7;24;-;6;3;3;-;63;22;41;-;40;14;26;-;6;2;4;-
"Spodnjeposavska";"Štipendije - SKUPAJ";"Neznano";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Spodnjeposavska";"Dijaki";"Vrsta štipendije - SKUPAJ";1379;683;696;-;1459;754;705;-;1453;736;717;-;1540;748;792;-;592;295;297;-;573;294;279;-;1454;695;759;-
"Spodnjeposavska";"Dijaki";"Kadrovske štipendije - Skupaj";64;50;14;-;62;45;17;-;71;51;20;-;43;31;12;-;48;39;9;-;44;34;10;-;35;29;6;-
"Spodnjeposavska";"Dijaki";"Kadrovske štipendije sofinancirane posredno";29;26;3;-;37;31;6;-;58;45;13;-;30;24;6;-;34;30;4;-;27;24;3;-;17;16;1;-
"Spodnjeposavska";"Dijaki";"Kadrovske štipendije sofinancirane neposredno";3;3;-;-;5;4;1;-;2;2;-;-;1;1;-;-;4;3;1;-;3;2;1;-;3;3;-;-
"Spodnjeposavska";"Dijaki";"Kadrovske štipendije nesofinancirane";32;21;11;-;20;10;10;-;11;4;7;-;12;6;6;-;10;6;4;-;14;8;6;-;15;10;5;-
"Spodnjeposavska";"Dijaki";"Državne štipendije";1127;555;572;-;1192;628;564;-;1183;616;567;-;1302;648;654;-;346;180;166;-;335;196;139;-;1236;602;634;-
"Spodnjeposavska";"Dijaki";"Zoisove štipendije";186;77;109;-;205;81;124;-;198;69;129;-;195;69;126;-;198;76;122;-;194;64;130;-;183;64;119;-
"Spodnjeposavska";"Dijaki";"Štipendije za Slovence v zamejstvu in po svetu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Spodnjeposavska";"Dijaki";"Druge štipendije";2;1;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Spodnjeposavska";"Dijaki";"Neznano";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Spodnjeposavska";"Študentje";"Vrsta štipendije - SKUPAJ";1125;470;655;-;1180;461;719;-;1136;456;680;-;1215;495;720;-;1071;417;654;-;989;397;592;-;931;347;584;-
"Spodnjeposavska";"Študentje";"Kadrovske štipendije - Skupaj";203;140;63;-;196;142;54;-;144;109;35;-;181;125;56;-;135;96;39;-;112;77;35;-;91;52;39;-
"Spodnjeposavska";"Študentje";"Kadrovske štipendije sofinancirane posredno";87;73;14;-;96;73;23;-;67;53;14;-;107;73;34;-;87;57;30;-;75;46;29;-;65;35;30;-
"Spodnjeposavska";"Študentje";"Kadrovske štipendije sofinancirane neposredno";15;9;6;-;12;9;3;-;9;7;2;-;7;6;1;-;7;7;-;-;8;8;-;-;6;5;1;-
"Spodnjeposavska";"Študentje";"Kadrovske štipendije nesofinancirane";101;58;43;-;88;60;28;-;68;49;19;-;67;46;21;-;41;32;9;-;29;23;6;-;20;12;8;-
"Spodnjeposavska";"Študentje";"Državne štipendije";673;228;445;-;728;226;502;-;747;261;486;-;854;306;548;-;743;253;490;-;699;255;444;-;751;256;495;-
"Spodnjeposavska";"Študentje";"Zoisove štipendije";244;97;147;-;251;91;160;-;215;79;136;-;174;61;113;-;130;46;84;-;138;51;87;-;86;37;49;-
"Spodnjeposavska";"Študentje";"Štipendije za Slovence v zamejstvu in po svetu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Spodnjeposavska";"Študentje";"Druge štipendije";5;5;-;-;5;2;3;-;30;7;23;-;6;3;3;-;63;22;41;-;40;14;26;-;3;2;1;-
"Spodnjeposavska";"Študentje";"Neznano";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Spodnjeposavska";"Neznano";"Vrsta štipendije - SKUPAJ";-;-;-;-;-;-;-;-;2;-;2;-;2;1;1;-;2;1;1;-;-;-;-;-;3;-;3;-
"Spodnjeposavska";"Neznano";"Kadrovske štipendije - Skupaj";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Spodnjeposavska";"Neznano";"Kadrovske štipendije sofinancirane posredno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Spodnjeposavska";"Neznano";"Kadrovske štipendije sofinancirane neposredno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Spodnjeposavska";"Neznano";"Kadrovske štipendije nesofinancirane";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Spodnjeposavska";"Neznano";"Državne štipendije";-;-;-;-;-;-;-;-;1;-;1;-;1;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-
"Spodnjeposavska";"Neznano";"Zoisove štipendije";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-
"Spodnjeposavska";"Neznano";"Štipendije za Slovence v zamejstvu in po svetu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Spodnjeposavska";"Neznano";"Druge štipendije";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;3;-
"Spodnjeposavska";"Neznano";"Neznano";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Jugovzhodna Slovenija";"Štipendije - SKUPAJ";"Vrsta štipendije - SKUPAJ";4273;1938;2335;-;4766;2163;2603;-;4784;2113;2671;-;5302;2348;2954;-;3036;1220;1816;-;2858;1159;1699;-;4378;1953;2425;-
"Jugovzhodna Slovenija";"Štipendije - SKUPAJ";"Kadrovske štipendije - Skupaj";538;387;151;-;503;365;138;-;416;299;117;-;338;231;107;-;253;173;80;-;228;158;70;-;205;148;57;-
"Jugovzhodna Slovenija";"Štipendije - SKUPAJ";"Kadrovske štipendije sofinancirane posredno";126;104;22;-;145;119;26;-;130;100;30;-;121;87;34;-;101;74;27;-;97;77;20;-;86;66;20;-
"Jugovzhodna Slovenija";"Štipendije - SKUPAJ";"Kadrovske štipendije sofinancirane neposredno";47;39;8;-;63;51;12;-;46;34;12;-;20;14;6;-;42;28;14;-;35;25;10;-;26;20;6;-
"Jugovzhodna Slovenija";"Štipendije - SKUPAJ";"Kadrovske štipendije nesofinancirane";365;244;121;-;295;195;100;-;240;165;75;-;197;130;67;-;110;71;39;-;96;56;40;-;93;62;31;-
"Jugovzhodna Slovenija";"Štipendije - SKUPAJ";"Državne štipendije";2717;1164;1553;-;3166;1395;1771;-;3293;1434;1859;-;3996;1759;2237;-;1817;701;1116;-;1751;696;1055;-;3509;1572;1937;-
"Jugovzhodna Slovenija";"Štipendije - SKUPAJ";"Zoisove štipendije";1010;386;624;-;1092;401;691;-;1019;366;653;-;948;350;598;-;835;296;539;-;786;276;510;-;642;221;421;-
"Jugovzhodna Slovenija";"Štipendije - SKUPAJ";"Štipendije za Slovence v zamejstvu in po svetu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Jugovzhodna Slovenija";"Štipendije - SKUPAJ";"Druge štipendije";8;1;7;-;5;2;3;-;56;14;42;-;20;8;12;-;131;50;81;-;93;29;64;-;22;12;10;-
"Jugovzhodna Slovenija";"Štipendije - SKUPAJ";"Neznano";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Jugovzhodna Slovenija";"Dijaki";"Vrsta štipendije - SKUPAJ";2397;1221;1176;-;2698;1354;1344;-;2719;1319;1400;-;3051;1486;1565;-;1094;510;584;-;1075;492;583;-;2636;1291;1345;-
"Jugovzhodna Slovenija";"Dijaki";"Kadrovske štipendije - Skupaj";239;200;39;-;213;186;27;-;162;134;28;-;130;105;25;-;106;84;22;-;102;82;20;-;78;61;17;-
"Jugovzhodna Slovenija";"Dijaki";"Kadrovske štipendije sofinancirane posredno";66;62;4;-;76;73;3;-;53;43;10;-;55;47;8;-;46;38;8;-;42;36;6;-;33;27;6;-
"Jugovzhodna Slovenija";"Dijaki";"Kadrovske štipendije sofinancirane neposredno";22;20;2;-;22;21;1;-;20;16;4;-;5;2;3;-;18;13;5;-;18;13;5;-;9;7;2;-
"Jugovzhodna Slovenija";"Dijaki";"Kadrovske štipendije nesofinancirane";151;118;33;-;115;92;23;-;89;75;14;-;70;56;14;-;42;33;9;-;42;33;9;-;36;27;9;-
"Jugovzhodna Slovenija";"Dijaki";"Državne štipendije";1732;843;889;-;2001;982;1019;-;2083;1018;1065;-;2459;1225;1234;-;560;282;278;-;599;282;317;-;2207;1107;1100;-
"Jugovzhodna Slovenija";"Dijaki";"Zoisove štipendije";425;178;247;-;484;186;298;-;473;167;306;-;462;156;306;-;428;144;284;-;374;128;246;-;349;121;228;-
"Jugovzhodna Slovenija";"Dijaki";"Štipendije za Slovence v zamejstvu in po svetu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Jugovzhodna Slovenija";"Dijaki";"Druge štipendije";1;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-
"Jugovzhodna Slovenija";"Dijaki";"Neznano";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Jugovzhodna Slovenija";"Študentje";"Vrsta štipendije - SKUPAJ";1876;717;1159;-;2068;809;1259;-;2063;794;1269;-;2236;853;1383;-;1938;710;1228;-;1780;666;1114;-;1729;656;1073;-
"Jugovzhodna Slovenija";"Študentje";"Kadrovske štipendije - Skupaj";299;187;112;-;290;179;111;-;254;165;89;-;208;126;82;-;147;89;58;-;126;76;50;-;127;87;40;-
"Jugovzhodna Slovenija";"Študentje";"Kadrovske štipendije sofinancirane posredno";60;42;18;-;69;46;23;-;77;57;20;-;66;40;26;-;55;36;19;-;55;41;14;-;53;39;14;-
"Jugovzhodna Slovenija";"Študentje";"Kadrovske štipendije sofinancirane neposredno";25;19;6;-;41;30;11;-;26;18;8;-;15;12;3;-;24;15;9;-;17;12;5;-;17;13;4;-
